customerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Count,Country,State,City,ZipCode,LatLong,Latitude,Longitude,ChurnLabel,ChurnValue,ChurnScore,CLTV,ChurnReason,StatusID,Quarter,SatisfactionScore,CustomerStatus,ChurnCategory,NPS_Label,TenureGroup,LastInteractionNote
4299-OPXEJ,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,No,1,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,No,0,56,5764,,VWYLLL2169,Q3,5,Stayed,,Promoter,49-72 months,This product has seriously made my life so much easier for years now. I honestly can't imagine going without it.
4299-SIMNS,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No,1,United States,California,Temple City,91780,"34.101608, -118.055848",34.101608,-118.055848,No,0,68,4544,,UALGYI3218,Q3,4,Stayed,,Passive,0-12 months,"I signed up last month and received a promotional rate, but I'm not seeing it reflected on this bill. Could you check that?"
4301-VVZKA,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1189.4,No,1,United States,California,San Francisco,94123,"37.800254, -122.436975",37.800254,-122.436975,No,0,51,5432,,BBLNQE1241,Q3,5,Stayed,,Promoter,13-24 months,Love your platform! It’s so user-friendly and I've found it incredibly valuable over the last year and some change.
4302-ZYFEL,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1403.1,No,1,United States,California,Belvedere Tiburon,94920,"37.885629, -122.46858",37.885629,-122.46858,No,0,32,5366,,QAMDYJ1247,Q3,4,Stayed,,Passive,49-72 months,"My login credentials aren't working for the mobile app, though they do for the website. Is there a separate login?"
4304-TSPVK,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,No,1,United States,California,Tupman,93276,"35.316263, -119.402559",35.316263,-119.402559,No,0,77,5782,,PWWYCL4369,Q3,3,Stayed,,Detractor,49-72 months,"I feel completely trapped with this contract because of all the hassle it would be to switch, but your service quality has really gone downhill lately."
4304-XUMGI,Male,1,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,3822.45,No,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,No,0,34,6084,,HQVHQC8417,Q3,4,Stayed,,Passive,49-72 months,I received an email about a change in terms of service. What are the key points I should be aware of?
4307-KTUMW,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,Yes,1,United States,California,Santa Barbara,93108,"34.457541, -119.631072",34.457541,-119.631072,Yes,1,68,5543,Attitude of service provider,XQAGKG9537,Q3,1,Churned,Attitude,Detractor,49-72 months,"I used to tell everyone how great your service was for years, seriously, it was fantastic. Lately, though, it's been an absolute nightmare of dropped calls and slow internet, and I'm really regretting staying."
4307-KWMXE,Male,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,35.75,389.8,No,1,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,No,0,59,2263,,DKVGUK8372,Q3,3,Stayed,,Detractor,0-12 months,"I was promised seamless integration, but it's been anything but. I've wasted so much time trying to get this to work."
4310-KEDTB,Female,0,No,Yes,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,786.5,No,1,United States,California,Yuba City,95993,"39.075694, -121.70606",39.075694,-121.70606,No,0,27,3746,,VCLOWS3396,Q3,3,Stayed,,Detractor,25-48 months,"I'm absolutely disgusted with the lack of progress on my reported bug. It's been months, and it still hasn't been fixed."
4311-QTTAI,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,295.55,No,1,United States,California,Van Nuys,91411,"34.17847, -118.459472",34.17847,-118.459472,No,0,22,2017,,CRFRQH5849,Q3,5,Stayed,,Promoter,13-24 months,"Everything usually runs perfectly smooth, which is why I've been with you for so long. Had a brief outage yesterday evening, but it came back quickly and hasn't happened since."
4312-GVYNH,Female,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,3370.2,No,1,United States,California,Westminster,92683,"33.752591, -117.993661",33.752591,-117.993661,No,0,26,5460,,GTRYQQ4978,Q3,3,Stayed,,Detractor,49-72 months,"I'm constantly having to reset my equipment, and I've already followed all the troubleshooting steps online. This is not what I signed up for when I joined you years ago."
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,No,1,United States,California,Bradley,93426,"35.842889, -121.004862",35.842889,-121.004862,No,0,30,5512,,QGZQYW3816,Q3,3,Stayed,,Detractor,49-72 months,I've been on hold for over 40 minutes just to discuss this simple billing error. This is absolutely unacceptable customer service for someone who's been with you for years.
4315-MURBD,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Yes,1,United States,California,San Bruno,94066,"37.624436, -122.430661",37.624436,-122.430661,Yes,1,71,5559,Price too high,WQPUND7296,Q3,1,Churned,Price,Detractor,0-12 months,"I was promised seamless integration, but it's been anything but. I've wasted so much time trying to get this to work."
4316-XCSLJ,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,No,1,United States,California,Palo Alto,94301,"37.444314, -122.149996",37.444314,-122.149996,No,0,33,3202,,FYRBHC7143,Q3,3,Stayed,,Detractor,13-24 months,"This is the third time this week I've had to restart my equipment. My previous provider, though cheaper, was actually more stable than your premium service."
4317-VTEOA,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,Yes,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Yes,1,93,5355,Competitor had better devices,PMDXDD8637,Q3,2,Churned,Competitor,Detractor,0-12 months,"Every time I try to use the main feature, it bugs out. Why did I even bother signing up for this?"
4318-RAJVY,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,198.25,No,1,United States,California,Encino,91436,"34.152875, -118.486056",34.152875,-118.486056,No,0,34,5270,,VCYFTZ6944,Q3,3,Stayed,,Detractor,0-12 months,"The onboarding process was terrible, and now I can't even access half the features. This is a joke."
4320-QMLLA,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.85,370.4,No,1,United States,California,Avery,95224,"38.208336, -120.339938",38.208336,-120.339938,No,0,20,3481,,PWDIRS8467,Q3,3,Stayed,,Detractor,0-12 months,"Honestly, I'm just incredibly annoyed. I expected better performance than this after signing up last month."
4322-RCYMT,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Yes,1,81,4903,Service dissatisfaction,RTBONF3544,Q3,3,Churned,Competitor,Detractor,49-72 months,"I spent an hour on the phone yesterday getting nowhere, so I'm hoping you can actually help me resolve this now. My time is valuable, and I'm tired of repeating myself."
4323-ELYYB,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,No,1,United States,California,Likely,96116,"41.266008, -120.490731",41.266008,-120.490731,No,0,27,5651,,JIRASE5715,Q3,3,Stayed,,Detractor,13-24 months,"You guys keep raising your prices, but the quality of service just declines. I've been a customer for 16 months and it's worse now than when I started."
4323-OHFOW,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.55,7195.35,No,1,United States,California,Newhall,91321,"34.370378, -118.504118",34.370378,-118.504118,No,0,51,4605,,ATQYWX2526,Q3,4,Stayed,,Passive,49-72 months,"My login credentials aren't working for the mobile app, though they do for the website. Is there a separate login?"
4323-SADQS,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,Yes,1,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504,Yes,1,93,3520,Service dissatisfaction,GBWBKW8625,Q3,1,Churned,Dissatisfaction,Detractor,0-12 months,"The onboarding process was terrible, and now I can't even access half the features. This is a joke."
4324-AHJKS,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,No,1,United States,California,Buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413,No,0,23,5104,,HQEEEI2869,Q3,4,Stayed,,Passive,0-12 months,"I signed up last month and received a promotional rate, but I'm not seeing it reflected on this bill. Could you check that?"
4324-BZCKL,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.55,551.3,No,1,United States,California,Paynes Creek,96075,"40.343213, -121.815412",40.343213,-121.815412,No,0,41,2530,,KNCPFR7228,Q3,5,Stayed,,Promoter,0-12 months,This is exactly what I was looking for. I'm really happy with my decision to subscribe and it's been excellent.
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,Yes,1,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306,Yes,1,87,2373,Extra data charges,REYUBG5248,Q3,1,Churned,Price,Detractor,13-24 months,"Honestly, the onboarding process last year was surprisingly smooth, but everything since then has been a struggle. I'm constantly frustrated with the lack of follow-through."
4328-VUFWD,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.3,2209.15,No,1,United States,California,Vallejo,94591,"38.105733, -122.186338",38.105733,-122.186338,No,0,42,5843,,ULGGEC6742,Q3,4,Stayed,,Passive,25-48 months,I need a copy of my service agreement from last year for my records. How can I go about obtaining that document?
4329-YPDDQ,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No,1,United States,California,Cazadero,95421,"38.578807, -123.19338",38.578807,-123.19338,No,0,67,2102,,LGLDJS6583,Q3,3,Stayed,,Detractor,13-24 months,"I can't believe I've stuck with this for so long. Every interaction is a hassle, and it feels like my concerns are completely ignored."
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,1,United States,California,Moreno Valley,92553,"33.923149, -117.244933",33.923149,-117.244933,No,0,32,2574,,UMPZYU7753,Q3,3,Stayed,,Detractor,13-24 months,"I've given you over a year to fix these issues, and nothing has changed. I'm completely fed up and ready to take my business elsewhere."
4334-HOWRP,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.95,4546.0,No,1,United States,California,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,No,0,78,4049,,KSVYFS2217,Q3,3,Stayed,,Detractor,49-72 months,"My bill jumped again this month for no reason, and I've been with you for over five years! This is ridiculous; I'm tired of these sneaky charges."
4335-BSMJS,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.8,1563.95,No,1,United States,California,Sanger,93657,"36.819628, -119.440414",36.819628,-119.440414,No,0,34,6201,,QONWRB9928,Q3,3,Stayed,,Detractor,49-72 months,"I feel completely trapped with this contract because of all the hassle it would be to switch, but your service quality has really gone downhill lately."
4335-UPJSI,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,498.1,No,1,United States,California,Aguanga,92536,"33.482243, -116.827173",33.482243,-116.827173,No,0,43,2639,,FATBDD2549,Q3,3,Stayed,,Detractor,13-24 months,"I've been with you for over a year now, and honestly, the service has only gotten worse. I'm constantly having to deal with outages and slow performance."
4338-EYCER,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,No,1,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037,No,0,43,5763,,LAMOYA3439,Q3,3,Stayed,,Detractor,13-24 months,"My subscription renewed last month, and I'm seriously considering cancelling despite the early termination fee. This level of service is simply not worth it anymore."
4342-HENTK,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,Yes,1,United States,California,Garberville,95542,"40.057784, -123.679461",40.057784,-123.679461,Yes,1,74,2189,Competitor had better devices,FCAWZJ6778,Q3,1,Churned,Competitor,Detractor,0-12 months,This product is a complete scam; it barely functions. I feel totally ripped off after just three months.
4342-HFXWS,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,No,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,No,0,50,3442,,YTCEIP3339,Q3,3,Stayed,,Detractor,25-48 months,"The product used to work flawlessly, but now it's constantly glitching and freezing. What happened to the quality I signed up for?"
4343-EJVQB,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,No,1,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.99437,No,0,51,2463,,TIBHDD1332,Q3,4,Stayed,,Passive,0-12 months,"The support article I found online was helpful for most of my question, though it didn't quite cover this specific scenario."
4349-GFQHK,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes,1,United States,California,Mentone,92359,"34.103578, -117.04054",34.103578,-117.04054,Yes,1,87,4212,Attitude of service provider,SKAAZZ7556,Q3,3,Churned,Attitude,Detractor,0-12 months,"Honestly, I'm just incredibly annoyed. I expected better performance than this after signing up last month."
4350-ZTLPI,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,No,1,United States,California,Van Nuys,91401,"34.178483, -118.431791",34.178483,-118.431791,No,0,36,4163,,VXBUIA3871,Q3,4,Stayed,,Passive,49-72 months,"The service has been quite reliable overall, but I've had some minor glitches with the streaming quality lately during peak hours."
4351-QLCSU,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55.0,Yes,1,United States,California,Quincy,95971,"39.971228, -121.041166",39.971228,-121.041166,Yes,1,98,3809,Long distance charges,ZOCRPE7397,Q3,1,Churned,Price,Detractor,0-12 months,"The onboarding process was terrible, and now I can't even access half the features. This is a joke."
4353-HYOJD,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,No,1,United States,California,Monrovia,91016,"34.1528, -118.000482",34.1528,-118.000482,No,0,75,5580,,INXGJQ9431,Q3,3,Stayed,,Detractor,25-48 months,"I'm absolutely disgusted with the lack of progress on my reported bug. It's been months, and it still hasn't been fixed."
